,id,miles,name,powertrain,price,state,brand,model,year,capacity,Certified,strange_pt2,gearbox,dwheel,ext,int
653,697318878,58613,Used 2013 Lexus GS 350 Base,6-Speed Automatic | RWD,27857,NC,lexus,GS,2013,,0,0,auto,RWD,Liquid Platinum,Flaxen
654,692754847,59072,Used 2013 Lexus GS 350 Base,6-Speed Automatic | RWD,26950,MS,lexus,GS,2013,,0,0,auto,RWD,Starfire Pearl,Flaxen
655,697479056,59227,Certified 2013 Lexus GS 350,6-Speed Automatic | AWD,26888,CT,lexus,GS,2013,,1,0,auto,AWD,Starfire Pearl,Flaxen
656,699887618,59262,Used 2013 Lexus GS 350 Base,6-Speed Automatic | RWD,26991,TX,lexus,GS,2013,,0,0,auto,RWD,Obsidian Black,Light Gray
657,698705742,59299,Used 2013 Lexus GS 350 Base,6-Speed Automatic | RWD,25980,TX,lexus,GS,2013,,0,0,auto,RWD,Silver,Gray
658,695379869,59396,Used 2013 Lexus GS 350 Base,6-Speed Automatic | RWD,23999,FL,lexus,GS,2013,,0,0,auto,RWD,Obsidian Black,Black
659,693230747,59404,Used 2013 Lexus GS 350 Base,6-Speed Automatic | RWD,23999,GA,lexus,GS,2013,,0,0,auto,RWD,Nebula Gray Pearl,Flaxen
660,700548413,59453,Used 2014 Lexus GS 350 Base,6-Speed Automatic | AWD,29998,NY,lexus,GS,2014,,0,0,auto,AWD,Gray,Flaxen
661,696663103,59509,Used 2007 Lexus GS 350,6-Speed Automatic | RWD,16995,FL,lexus,GS,2007,,0,0,auto,RWD,Glacier Frost Mica,Ash
662,694219861,59767,Certified 2013 Lexus GS 350 350,6-Speed Automatic w/Manual Shift | RWD,25988,FL,lexus,GS,2013,,1,0,auto|manual,RWD,White,Light Gray
663,687596013,59773,Used 2013 Lexus GS 350 Base,6-Speed Automatic | RWD,28995,CA,lexus,GS,2013,,0,0,auto,RWD,Riviera Red,
664,687691585,59886,Used 2007 Lexus GS 350,6 speed automatic | AWD,16981,IL,lexus,GS,2007,,0,0,auto,AWD,Black,Tan
665,692033338,60334,Used 2011 Lexus GS 450h Base,Automatic CVT | RWD,22488,CA,lexus,GS,2011,,0,0,auto,RWD,Mercury Metallic,Black
666,687577229,60349,Used 2013 Lexus GS 350 Base,6-Speed Automatic | AWD,26997,TX,lexus,GS,2013,,0,0,auto,AWD,Starfire Pearl,
667,695724331,60362,Used 2013 Lexus GS 350 Base,6-Speed Automatic | AWD,23937,MN,lexus,GS,2013,,0,0,auto,AWD,Liquid Platinum,Black
668,699088461,60522,Used 2013 Lexus GS 350 Base,6-Speed Automatic | RWD,22844,VA,lexus,GS,2013,,0,0,auto,RWD,Obsidian Black,Black
669,698412183,60541,Used 2011 Lexus GS 350 Base,6-Speed Automatic | AWD,20500,NJ,lexus,GS,2011,,0,0,auto,AWD,Smoky Granite Mica,Black
670,700107519,60653,Used 2014 Lexus GS 350 Base,8-Speed Automatic | RWD,25195,IL,lexus,GS,2014,,0,0,auto,RWD,Pearl White,Red
671,698720385,60787,Used 2014 Lexus GS 350 Base,6-Speed Automatic | AWD,25979,AL,lexus,GS,2014,,0,0,auto,AWD,Deep Sea Mica,Brown
672,688435161,60936,Used 2013 Lexus GS 350 Base,6-Speed Automatic | RWD,25900,LA,lexus,GS,2013,,0,0,auto,RWD,Riviera Red,Light Gray
673,697732095,60950,Used 2013 Lexus GS 350 Base,6-Speed Automatic | RWD,24592,CA,lexus,GS,2013,,0,0,auto,RWD,Obsidian Black,Black
