,id,miles,price,state,brand,model,year,capacity,Certified,dwheel,gearbox,ext,int,name,powertrain
1187,692911146,73070,19995,PA,Audi,A4,2011,2.0,0,AWD,auto,Black,Black,Used 2011 Audi A4 2.0T Premium Plus quattro,8-Speed Automatic | AWD
1188,698221353,73139,7990,CA,Audi,A4,2007,2.0,0,AWD,auto,Sebring Silver Metallic,Black,Used 2007 Audi A4 2.0T quattro,6-Speed Automatic | AWD
1189,699957764,73404,13999,FL,Audi,A4,2012,2.0,0,AWD,auto,Blue,Cardamom Beige,Used 2012 Audi A4 2.0T Premium quattro,8-Speed Automatic | AWD
1190,699354531,73506,19000,CA,Audi,A4,2010,2.0,0,AWD,auto,Phantom Black Pearl,Black,Used 2010 Audi A4 2.0T Prestige,6-Speed Automatic | AWD
1191,680863997,73613,8995,TX,Audi,A4,2007,2.0,0,AWD,auto,Silver,,Used 2007 Audi A4 2.0T quattro,6-Speed Automatic | AWD
1192,699741158,73639,16455,NV,Audi,A4,2011,2.0,0,AWD,auto,Brilliant Red,Cardamom Beige,Used 2011 Audi A4 2.0T Premium quattro,8-Speed Automatic | AWD
1193,699057472,73876,16900,KS,Audi,A4,2010,2.0,0,AWD,auto,Brilliant Red,Black,Used 2010 Audi A4 2.0T Prestige quattro,6-Speed Automatic | AWD
1194,693104972,73900,12495,NY,Audi,A4,2011,2.0,0,AWD,auto,Silver,Black,Used 2011 Audi A4 2.0T Premium quattro,8-Speed Automatic | AWD
1195,699556322,73928,12779,GA,Audi,A4,2011,2.0,0,FWD,CVT,Ibis White,Black,Used 2011 Audi A4 2.0T Premium,1-Speed CVT | FWD
1196,698913708,73995,15488,WA,Audi,A4,2011,2.0,0,AWD,auto,Gray,Black,Used 2011 Audi A4 2.0T Premium Plus quattro,8-Speed Automatic | AWD
1197,646859791,74303,19900,IL,Audi,A4,2012,2.0,0,AWD,auto,Brilliant Black,Black,Used 2012 Audi A4 2.0T Prestige quattro,8-Speed Automatic | AWD
1198,695054908,74351,12490,MD,Audi,A4,2009,2.0,0,AWD,auto,Silver Metallic,Black,Used 2009 Audi A4 2.0T Premium quattro,6-Speed Automatic | AWD
1199,696014566,74470,13777,NV,Audi,A4,2011,2.0,0,FWD,auto,Ibis White,Black,Used 2011 Audi A4 2.0T Premium,Automatic CVT | FWD
1200,700557138,74916,11999,NH,Audi,A4,2009,2.0,0,AWD,auto,Gray,Black,Used 2009 Audi A4 2.0T Premium quattro,6-Speed Automatic | AWD
1201,630719539,74980,20995,SC,Audi,A4,2012,2.0,0,AWD,auto,Brilliant Red,Cardamom Beige,Used 2012 Audi A4 2.0T Prestige quattro,8-Speed Automatic | AWD
1202,699009625,75021,15774,OH,Audi,A4,2012,2.0,0,AWD,auto,Black,,Used 2012 Audi A4 2.0T Premium Plus quattro,8-Speed Automatic | AWD
1203,693190908,75174,7950,CT,Audi,A4,2006,1.8,0,FWD,auto,Blue,,Used 2006 Audi A4 1.8T,Automatic CVT | FWD
1204,677008886,75341,15495,PA,Audi,A4,2011,2.0,0,AWD,auto,Gray,Light Gray,Used 2011 Audi A4 2.0T Premium Plus quattro,8-Speed Automatic | AWD
1205,695792132,75342,12500,PA,Audi,A4,2009,3.2,0,AWD,auto,Silver,Gray,Used 2009 Audi A4 3.2 Premium Plus quattro,6-Speed Automatic | AWD
1206,700610444,75438,20887,LA,Audi,A4,2014,2.0,0,AWD,auto,Cuvee Silver Metallic,Beige,Used 2014 Audi A4 2.0T Premium quattro,8-Speed Automatic | AWD
1207,697170167,75446,9500,IL,Audi,A4,2009,2.0,0,AWD,auto,Black,Black,Used 2009 Audi A4 2.0T Premium quattro,6-Speed Automatic | AWD
1208,695844044,75487,10411,VA,Audi,A4,2009,2.0,0,AWD,auto,Silver,,Used 2009 Audi A4 2.0T Premium quattro,6-Speed Automatic | AWD
1209,699137882,75844,4991,FL,Audi,A4,2004,3.0,0,AWD,auto,Gray,Black,Used 2004 Audi A4 3.0 quattro,5-Speed Automatic | AWD
1210,699081544,75949,17990,MA,Audi,A4,2011,2.0,0,AWD,auto,Gray,Black,Used 2011 Audi A4 2.0T Avant quattro Premium,8-Speed Automatic | AWD
1211,696655117,76100,9995,NJ,Audi,A4,2010,2.0,0,AWD,auto,Brilliant Black,Black,Used 2010 Audi A4 2.0T Premium quattro,6-Speed Automatic | AWD
1212,698292490,76124,9490,CA,Audi,A4,2007,2.0,0,AWD,auto,Sebring Silver Metallic,Black,Used 2007 Audi A4 2.0T Cabriolet quattro,6-Speed Automatic | AWD
1213,688515685,76148,9995,KY,Audi,A4,2008,2.0,0,AWD,auto,Silver,Black,Used 2008 Audi A4 2.0T,6-Speed Automatic | AWD
1214,688474627,76169,4950,FL,Audi,A4,2003,1.8,0,AWD,auto,Silver,Gray,Used 2003 Audi A4 1.8T quattro,5-Speed Automatic | AWD
1215,696713396,76208,19900,RI,Audi,A4,2013,2.0,0,AWD,manual,Monsoon Gray Metallic,Gray,Used 2013 Audi A4 2.0T Premium Plus quattro,6-Speed Manual | AWD
1216,698595987,76259,11995,FL,Audi,A4,2007,3.2,0,AWD,manual,White,Black,Used 2007 Audi A4 3.2 quattro,6-Speed Manual | AWD
1217,695836684,76344,11995,CA,Audi,A4,2010,2.0,0,FWD,auto,Gray,Black,Used 2010 Audi A4 2.0T Premium Plus,Automatic CVT | FWD
1218,693303055,76418,17999,CA,Audi,A4,2013,2.0,0,FWD,auto,Ice Silver Metallic,Black,Used 2013 Audi A4 2.0T Premium,Automatic CVT | FWD
1219,700156646,76421,17732,MA,Audi,A4,2013,2.0,0,AWD,auto,White,,Used 2013 Audi A4 2.0T Premium Plus quattro,8-Speed Automatic | AWD
1220,679684319,76539,12900,PA,Audi,A4,2010,2.0,0,FWD,auto,Black,Black,Used 2010 Audi A4 2.0T Premium,Automatic CVT | FWD
1221,676501858,76585,16480,CA,Audi,A4,2012,2.0,0,AWD,auto,Monsoon Gray Metallic,Black,Used 2012 Audi A4 2.0T Premium Plus quattro,8-Speed Automatic | AWD
1222,698662040,76710,16990,NY,Audi,A4,2012,2.0,0,AWD,auto,Black,Black,Used 2012 Audi A4 2.0T Premium Plus quattro,8-Speed Automatic | AWD
1223,686292985,76767,11950,CA,Audi,A4,2009,2.0,0,AWD,auto,Black,Black,Used 2009 Audi A4 2.0T Premium quattro,6-Speed Automatic | AWD
1224,699298248,76864,11478,GA,Audi,A4,2009,2.0,0,AWD,auto,Ibis White,Beige,Used 2009 Audi A4 2.0T Premium Plus quattro,6-Speed Automatic | AWD
1225,695989103,76989,18000,RI,Audi,A4,2013,2.0,0,AWD,auto,Brilliant Black,Beige,Used 2013 Audi A4 2.0T Premium Plus quattro,8-Speed Automatic | AWD
1226,694478394,77448,11991,NC,Audi,A4,2009,2.0,0,AWD,auto,Gray,Gray,Used 2009 Audi A4 2.0T Cabriolet,6-Speed Automatic | AWD
1227,698297607,77466,11000,IL,Audi,A4,2008,2.0,0,FWD,auto,Black,Tan,Used 2008 Audi A4 2.0T Cabriolet,Automatic CVT | FWD
1228,698828996,77530,9995,FL,Audi,A4,2008,2.0,0,FWD,auto,White,Black,Used 2008 Audi A4 2.0T,Automatic CVT | FWD
1229,700372379,77788,7599,VA,Audi,A4,2007,2.0,0,AWD,auto,Silver,Gray,Used 2007 Audi A4 2.0T quattro,6-Speed Automatic | AWD
1230,698512827,77847,11900,TX,Audi,A4,2007,2.0,0,AWD,auto,Deep Sea Blue Pearl,Beige,Used 2007 Audi A4 2.0T Cabriolet quattro,6-Speed Automatic | AWD
1231,696131164,77865,9995,CT,Audi,A4,2007,2.0,0,AWD,auto,Blue,,Used 2007 Audi A4 2.0T quattro,6-Speed Automatic | AWD
1232,700696430,77968,14995,NY,Audi,A4,2011,2.0,0,AWD,auto,Brilliant Black,Black,Used 2011 Audi A4 2.0T Premium Plus quattro,8-Speed Automatic | AWD
1233,691472628,78098,8990,CA,Audi,A4,2008,2.0,0,FWD,auto,Misano Red Pearl,Black,Used 2008 Audi A4 2.0T Cabriolet,Automatic CVT | FWD
1234,687385959,78152,11439,GA,Audi,A4,2010,2.0,0,AWD,auto,Brilliant Black,Black,Used 2010 Audi A4 2.0T Premium quattro,6-Speed Automatic | AWD
1235,696215189,78152,11439,GA,Audi,A4,2010,2.0,0,AWD,auto,Brilliant Black,Black,Used 2010 Audi A4 2.0T Premium quattro,6-Speed Automatic | AWD
1236,698105945,78237,16725,TX,Audi,A4,2013,2.0,0,FWD,auto,,,Used 2013 Audi A4 2.0T Premium Plus,Automatic CVT | FWD
1237,699271968,78238,13977,MN,Audi,A4,2008,,0,AWD,manual,Blue,Gray,Used 2008 Audi A4 Avant,6-Speed Manual | AWD
1238,697398481,78239,18795,MA,Audi,A4,2012,2.0,0,AWD,auto,Black,Black,Used 2012 Audi A4 2.0T Premium Plus quattro,8-Speed Automatic | AWD
1239,700616812,78313,13995,TX,Audi,A4,2009,2.0,0,FWD,auto,Meteor Gray Pearl,Black,Used 2009 Audi A4 2.0T Prestige,Automatic CVT | FWD
1240,651561707,78570,9495,OH,Audi,A4,2007,2.0,0,AWD,auto,Sebring Silver Metallic,Ebony,Used 2007 Audi A4 2.0T quattro,6-Speed Automatic | AWD
1241,693922873,78853,10995,DE,Audi,A4,2009,2.0,0,AWD,auto,Blue,Gray,Used 2009 Audi A4 2.0T Premium quattro,6-Speed Automatic | AWD
1242,696763676,78864,22990,PA,Audi,A4,2012,2.0,0,AWD,auto,Ibis White,Black,Used 2012 Audi A4 2.0T Prestige quattro,8-Speed Automatic | AWD
1243,689110566,78865,7995,OH,Audi,A4,2007,2.0,0,AWD,auto,Silver,Black,Used 2007 Audi A4 2.0T quattro,6-Speed Automatic | AWD
1244,697194184,78894,18500,NJ,Audi,A4,2014,2.0,0,AWD,auto,Glacier White Metallic,Beige,Used 2014 Audi A4 2.0T Premium quattro,8-Speed Automatic | AWD
1245,696965972,79059,12995,PA,Audi,A4,2010,2.0,0,AWD,auto,Blue,Light Gray,Used 2010 Audi A4 2.0T Premium Plus quattro,6-Speed Automatic | AWD
1246,684007224,79193,13995,FL,Audi,A4,2012,2.0,0,AWD,auto,Black,Black,Used 2012 Audi A4 2.0T Premium quattro,8-Speed Automatic | AWD
1247,697776462,79424,9495,OH,Audi,A4,2006,2.0,0,AWD,auto,Silver,Black,Used 2006 Audi A4 2.0T quattro,6-Speed Automatic | AWD
1248,699982735,79658,12783,OH,Audi,A4,2010,2.0,0,AWD,auto,Silver,,Used 2010 Audi A4 2.0T Premium Plus quattro,6-Speed Automatic | AWD
1249,700197924,79678,14995,NJ,Audi,A4,2010,2.0,0,AWD,manual,Brilliant Black,Black,Used 2010 Audi A4 2.0T Premium Plus quattro,6-Speed Manual | AWD
1250,698975608,79851,14000,CA,Audi,A4,2014,2.0,0,FWD,auto,Silver,Black,Used 2014 Audi A4 2.0T Premium,Automatic CVT | FWD
1251,699719852,79965,12799,NJ,Audi,A4,2011,2.0,0,AWD,auto,White,Cardamom Beige,Used 2011 Audi A4 2.0T Premium quattro,8-Speed Automatic | AWD
1252,700507479,79982,14995,OH,Audi,A4,2010,2.0,0,AWD,auto,White,Black,Used 2010 Audi A4 2.0T Premium quattro,6-Speed Automatic | AWD
1253,686914050,80233,16995,OH,Audi,A4,2014,2.0,0,AWD,manual,Red,Black,Used 2014 Audi A4 2.0T Premium Plus quattro,6-Speed Manual | AWD
1254,696256027,80270,8980,IL,Audi,A4,2007,2.0,0,AWD,auto,Brilliant Black,Black,Used 2007 Audi A4 2.0T quattro,6-Speed Automatic | AWD
1255,699278169,80383,12825,OH,Audi,A4,2011,2.0,0,AWD,auto,Ice Silver Metallic,Black,Used 2011 Audi A4 2.0T Premium quattro,8-Speed Automatic | AWD
1256,691111638,80410,15900,PA,Audi,A4,2012,2.0,0,AWD,auto,Blue,Black,Used 2012 Audi A4 2.0T Premium quattro,8-Speed Automatic | AWD
1257,687540944,80490,8000,GA,Audi,A4,2006,2.0,0,FWD,auto,Sebring Silver Metallic,,Used 2006 Audi A4 2.0T,Automatic CVT | FWD
1258,694566667,80494,7995,NJ,Audi,A4,2008,2.0,0,AWD,auto,Blue,Black,Used 2008 Audi A4 2.0T,6-Speed Automatic | AWD
1259,700178860,80522,10499,FL,Audi,A4,2009,2.0,0,AWD,manual,Black,Beige,Used 2009 Audi A4 2.0T Prestige,6-Speed | AWD
1260,696182104,80526,11495,MA,Audi,A4,2007,2.0,0,AWD,manual,Gray,Black,Used 2007 Audi A4 2.0T quattro,6-Speed Manual | AWD
1261,697384378,80717,14997,NE,Audi,A4,2012,2.0,0,AWD,auto,Brilliant Black,Black,Used 2012 Audi A4 2.0T Premium quattro,8-Speed Automatic | AWD
1262,688064064,80877,6995,GA,Audi,A4,2006,2.0,0,FWD,manual,Brilliant Red,Black,Used 2006 Audi A4 2.0T,6-Speed Manual | FWD
1263,698960040,81001,13000,NY,Audi,A4,2010,2.0,0,AWD,auto,White,,Used 2010 Audi A4 2.0T Premium Plus quattro,6-Speed Automatic | AWD
1264,698891281,81048,10500,TX,Audi,A4,2009,2.0,0,FWD,auto,Quartz Gray Metallic,Light Gray,Used 2009 Audi A4 2.0T Premium,Automatic CVT | FWD
1265,699079061,81055,12870,IN,Audi,A4,2011,2.0,0,AWD,auto,White,Cardamom Beige,Used 2011 Audi A4 2.0T Premium Plus quattro,8-Speed Automatic | AWD
1266,694340649,81150,15990,FL,Audi,A4,2013,2.0,0,AWD,auto,Monsoon Gray Metallic,Beige,Used 2013 Audi A4 2.0T Premium Plus quattro,8-Speed Automatic | AWD
1267,698979255,81268,5999,MA,Audi,A4,2006,2.0,0,AWD,auto,Gray,Black,Used 2006 Audi A4 2.0T quattro,6-Speed Automatic | AWD
1268,698618369,81304,12865,TN,Audi,A4,2011,2.0,0,FWD,auto,Ibis White,Cardamom Beige,Used 2011 Audi A4 2.0T Premium,Automatic CVT | FWD
1269,697312416,81500,7395,MA,Audi,A4,2004,1.8,0,AWD,manual,Black,Black,Used 2004 Audi A4 1.8T quattro,6-Speed Manual | AWD
1270,699154553,81539,9490,IN,Audi,A4,2007,2.0,0,FWD,auto,Silver,,Used 2007 Audi A4 2.0T,Automatic CVT | FWD
1271,695400268,81673,10491,FL,Audi,A4,2010,2.0,0,AWD,auto,Blue,Black,Used 2010 Audi A4 2.0T Premium quattro,6-Speed Automatic | AWD
1272,697852590,81698,14995,PA,Audi,A4,2009,2.0,0,AWD,auto,Blue,Tan,Used 2009 Audi A4 2.0T quattro,6-Speed Automatic | AWD
1273,682201456,81752,13000,GA,Audi,A4,2010,2.0,0,AWD,auto,Ibis White,Cardamon Beige,Used 2010 Audi A4 2.0T Premium Plus quattro,6-Speed Automatic | AWD
1274,699196954,81914,14595,MA,Audi,A4,2012,2.0,0,AWD,auto,Silver,Black,Used 2012 Audi A4 2.0T Premium quattro,8-Speed Automatic | AWD
1275,698741192,82024,10900,FL,Audi,A4,2009,3.2,0,AWD,auto,Gray,Black,Used 2009 Audi A4 3.2 Premium Plus quattro,6-Speed Automatic | AWD
1276,698060100,82050,10395,NJ,Audi,A4,2007,3.2,0,AWD,auto,Blue,Black,Used 2007 Audi A4 3.2 Cabriolet quattro,6-Speed Automatic | AWD
1277,690582923,82171,10837,FL,Audi,A4,2010,2.0,0,FWD,auto,Meteor Gray Pearl Effect,Black,Used 2010 Audi A4 2.0T Premium,Automatic CVT | FWD
1278,693356881,82196,10869,VA,Audi,A4,2010,2.0,0,AWD,auto,Gray,,Used 2010 Audi A4 2.0T Premium Plus quattro,6-Speed Automatic | AWD
1279,698594734,82391,16900,PA,Audi,A4,2009,2.0,0,AWD,auto,Brilliant Black,Black,Used 2009 Audi A4 2.0T Prestige quattro,6-Speed Automatic | AWD
1280,697770971,82416,9995,NJ,Audi,A4,2009,2.0,0,AWD,auto,Gray,Beige,Used 2009 Audi A4 2.0T Premium quattro,6-Speed Automatic | AWD
1281,699918944,82566,7999,TN,Audi,A4,2008,2.0,0,FWD,manual,Gray,Gray,Used 2008 Audi A4 2.0T,6-Speed Manual | FWD
1282,655062608,82582,10497,CA,Audi,A4,2008,2.0,0,AWD,auto,Silver,Black,Used 2008 Audi A4 2.0T quattro,6-Speed Automatic | AWD
1283,696017721,82759,8295,NJ,Audi,A4,2008,2.0,0,AWD,auto,Sebring Silver Metallic,Black,Used 2008 Audi A4 2.0T quattro,6-Speed Automatic | AWD
1284,692145888,82830,17995,UT,Audi,A4,2013,2.0,0,AWD,manual,Blue,Brown / Black,Used 2013 Audi A4 2.0T Premium quattro,6-Speed Manual | AWD
1285,696728850,82899,11900,PA,Audi,A4,2009,2.0,0,AWD,auto,Alpaka Beige Metallic,Beige,Used 2009 Audi A4 2.0T quattro,6-Speed Automatic | AWD
1286,699173277,82925,16988,AZ,Audi,A4,2013,2.0,0,FWD,auto,Blue,Black,Used 2013 Audi A4 2.0T Premium Plus,Automatic CVT | FWD
1287,696022241,82927,9999,CO,Audi,A4,2007,2.0,0,AWD,auto,Silver,Black,Used 2007 Audi A4 2.0T quattro,6-Speed Automatic | AWD
1288,697607647,82960,11745,NH,Audi,A4,2009,3.2,0,AWD,auto,Black,,Used 2009 Audi A4 3.2 Cabriolet quattro,6-Speed Automatic | AWD
1289,699776602,83164,16990,IL,Audi,A4,2012,2.0,0,AWD,auto,Brilliant Black,Black,Used 2012 Audi A4 2.0T Avant Premium quattro,8-Speed Automatic | AWD
1290,692672524,83192,9590,IL,Audi,A4,2008,2.0,0,FWD,auto,Black,Black,Used 2008 Audi A4 2.0T,Automatic CVT | FWD
1291,697788439,83201,6995,NJ,Audi,A4,2006,3.2,0,AWD,auto,Black,Beige,Used 2006 Audi A4 3.2 quattro,6-Speed Automatic | AWD
1292,689946294,83352,16996,MI,Audi,A4,2012,2.0,0,AWD,auto,Black,,Used 2012 Audi A4 2.0T Premium quattro,8-Speed Automatic | AWD
1293,689994640,83353,5495,PA,Audi,A4,2005,1.8,0,AWD,auto,Gray,Gray,Used 2005 Audi A4 1.8T quattro,5-Speed Automatic | AWD
1294,699205107,83390,19882,LA,Audi,A4,2013,2.0,0,AWD,auto,Black,Black,Used 2013 Audi A4 2.0T Premium quattro,Automatic with Tiptronic | AWD
1295,696428056,83528,13997,CA,Audi,A4,2009,3.2,0,AWD,auto,Black,Black,Used 2009 Audi A4 3.2 Premium Plus quattro,6-Speed Automatic | AWD
1296,696857642,83707,16300,MO,Audi,A4,2011,2.0,0,AWD,auto,Teak Brown Metallic,Cardamom Beige,Used 2011 Audi A4 2.0T Avant Premium Plus quattro,8-Speed Automatic | AWD
1297,681187474,83765,7975,OH,Audi,A4,2007,2.0,0,FWD,auto,Bronze,Tan,Used 2007 Audi A4 2.0T Cabriolet,Automatic CVT | FWD
1298,699651858,83841,10995,NH,Audi,A4,2007,3.2,0,AWD,auto,Tan,Beige,Used 2007 Audi A4 3.2 Cabriolet quattro,6-Speed Automatic | AWD
1299,698372530,83871,12972,MD,Audi,A4,2011,2.0,0,AWD,auto,Deep Sea Blue Pearl,Cardamom Beige,Used 2011 Audi A4 2.0T Premium Plus quattro,8-Speed Automatic | AWD
1300,690229633,83897,17935,NH,Audi,A4,2012,2.0,0,AWD,auto,Brilliant Black,Black,Used 2012 Audi A4 2.0T Avant Premium Plus quattro,8-Speed Automatic | AWD
1301,697278319,83897,19991,AL,Audi,A4,2013,2.0,0,AWD,auto,Moonlight Blue Metallic,Black,Used 2013 Audi A4 2.0T Premium Plus quattro,8-Speed Automatic | AWD
1302,697086938,83910,13995,NJ,Audi,A4,2012,2.0,0,AWD,auto,Silver,Black,Used 2012 Audi A4 2.0T Premium quattro,8-Speed Automatic | AWD
1303,684751752,83929,11691,TX,Audi,A4,2011,2.0,0,FWD,auto,Silver,Black,Used 2011 Audi A4 2.0T Premium Plus,Automatic CVT | FWD
1304,696583837,83936,13981,PA,Audi,A4,2011,2.0,0,AWD,auto,Dark Blue,Light Gray,Used 2011 Audi A4 2.0T Premium Plus quattro,8-Speed Automatic | AWD
1305,700210506,83999,10981,FL,Audi,A4,2011,2.0,0,FWD,auto,Brilliant Black,Black,Used 2011 Audi A4 2.0T Premium,Automatic CVT | FWD
1306,696337508,84267,8800,CA,Audi,A4,2005,3.2,0,AWD,auto,Green,,Used 2005 Audi A4 3.2 quattro,6-Speed Automatic | AWD
1307,700548251,84587,9900,NJ,Audi,A4,2009,2.0,0,AWD,auto,Red,Beige,Used 2009 Audi A4 2.0T Premium quattro,6-Speed Automatic | AWD
1308,696742947,85021,16895,NJ,Audi,A4,2014,2.0,0,AWD,auto,Brilliant Black,Beige,Used 2014 Audi A4 2.0T Premium quattro,8-Speed Automatic | AWD
1309,698218177,85085,13999,NV,Audi,A4,2010,2.0,0,FWD,auto,White,Black,Used 2010 Audi A4 2.0T Premium,Automatic CVT | FWD
1310,695456984,85125,8995,TX,Audi,A4,2007,2.0,0,AWD,auto,Silver,,Used 2007 Audi A4 2.0T quattro,6-Speed Automatic | AWD
1311,700644524,85141,6995,IN,Audi,A4,2003,3.0,0,FWD,auto,Silver,Black,Used 2003 Audi A4 3.0,Automatic CVT | FWD
1312,695309239,85210,12995,CT,Audi,A4,2009,2.0,0,AWD,auto,Blue,,Used 2009 Audi A4 2.0T Premium quattro,6-Speed Automatic | AWD
1313,694842669,85596,7995,CO,Audi,A4,2004,3.0,0,AWD,auto,Sebring Silver Metallic,Gray,Used 2004 Audi A4 3.0 Cabriolet quattro,5-Speed Automatic | AWD
1314,696105062,85600,15000,CT,Audi,A4,2011,2.0,0,AWD,auto,Blue,,Used 2011 Audi A4 2.0T Avant quattro Premium,8-Speed Automatic | AWD
1315,685176367,85700,9988,NY,Audi,A4,2007,,0,FWD,auto,"Black: S-Line Cabriolet, 2.0l Turbo, Carfax Certified",Black Leather,Used 2007 Audi A4,Automatic | FWD
1316,696577925,85772,9991,NC,Audi,A4,2007,3.2,0,AWD,auto,Charcoal,Black,Used 2007 Audi A4 3.2 Cabriolet quattro,6-Speed Automatic | AWD
1317,696282998,85975,10993,UT,Audi,A4,2011,2.0,0,AWD,auto,Deep Sea Blue Pearl,Black,Used 2011 Audi A4 2.0T Premium Plus quattro,8-Speed Automatic | AWD
1318,680933411,86093,12991,MA,Audi,A4,2008,3.2,0,AWD,auto,Black,Black,Used 2008 Audi A4 3.2 Cabriolet quattro,6-Speed Automatic | AWD
1319,690709294,86190,11995,CT,Audi,A4,2009,2.0,0,AWD,auto,White,,Used 2009 Audi A4 2.0T quattro,6-Speed Automatic | AWD
1320,690571195,86225,18950,MI,Audi,A4,2011,2.0,0,AWD,auto,Quartz Gray Metallic,Black,Used 2011 Audi A4 2.0T Avant quattro Premium,8-Speed Automatic | AWD
1321,699280940,86261,10880,OH,Audi,A4,2009,2.0,0,AWD,auto,Black,,Used 2009 Audi A4 2.0T Premium Plus quattro,6-Speed Automatic | AWD
1322,699195045,86666,12981,MD,Audi,A4,2011,2.0,0,AWD,auto,White,Cardamom Beige,Used 2011 Audi A4 2.0T Premium Plus quattro,8-Speed Automatic | AWD
1323,684010214,86684,10999,CT,Audi,A4,2008,2.0,0,AWD,auto,Gray,Black,Used 2008 Audi A4 2.0T Avant,Automatic | AWD
1324,696404254,86790,7850,GA,Audi,A4,2005,2.0,0,AWD,auto,White,Tan,Used 2005 Audi A4 2.0T quattro,6-Speed Automatic | AWD
1325,692487900,86977,6995,IL,Audi,A4,2003,3.0,0,AWD,auto,Gray,Gray,Used 2003 Audi A4 3.0 Avant quattro,5-Speed Automatic | AWD
1326,698255638,87167,8995,PA,Audi,A4,2008,2.0,0,AWD,auto,Black,Beige,Used 2008 Audi A4 2.0T quattro,6-Speed Automatic | AWD
1327,697883832,87263,10495,TX,Audi,A4,2008,3.2,0,AWD,auto,Sebring Silver Metallic,Black,Used 2008 Audi A4 3.2 quattro,6-Speed Automatic | AWD
1328,645765551,87294,8995,NE,Audi,A4,2008,2.0,0,AWD,auto,Sebring Silver Metallic,Black,Used 2008 Audi A4 2.0T quattro,6-Speed Automatic | AWD
1329,693208246,87475,8995,VA,Audi,A4,2007,2.0,0,AWD,auto,Gray,Gray,Used 2007 Audi A4 2.0T quattro,6-Speed Automatic | AWD
1330,699178643,87476,9991,GA,Audi,A4,2008,2.0,0,AWD,auto,Quartz Gray Metallic,Black,Used 2008 Audi A4 2.0T,Automatic | AWD
1331,695120007,87482,8499,GA,Audi,A4,2007,2.0,0,FWD,auto,Black,Champagne,Used 2007 Audi A4 2.0T,Automatic CVT | FWD
1332,680075728,87490,15999,IL,Audi,A4,2012,2.0,0,AWD,auto,Black,Black,Used 2012 Audi A4 2.0T Avant Premium quattro,8-Speed Automatic | AWD
1333,698318502,87602,11950,IL,Audi,A4,2011,2.0,0,AWD,auto,Deep Sea Blue Pearl,Cardamom Beige,Used 2011 Audi A4 2.0T Premium quattro,8-Speed Automatic | AWD
1334,696022367,87767,7500,NC,Audi,A4,2007,2.0,0,AWD,auto,Black,Tan,Used 2007 Audi A4 2.0T quattro,6-Speed Automatic | AWD
1335,699159069,87973,9895,NJ,Audi,A4,2008,2.0,0,AWD,auto,Quartz Gray Metallic,Light Gray,Used 2008 Audi A4 2.0T Cabriolet quattro,6-Speed Automatic | AWD
1336,700354580,88064,10990,TN,Audi,A4,2009,2.0,0,AWD,auto,Silver,Black,Used 2009 Audi A4 2.0T Premium quattro,6-Speed Automatic | AWD
1337,699914643,88113,10989,VA,Audi,A4,2010,2.0,0,AWD,auto,Ice Silver Metallic,Black,Used 2010 Audi A4 2.0T Premium quattro,6-Speed Automatic | AWD
1338,699087089,88286,8988,CA,Audi,A4,2008,2.0,0,AWD,auto,Black,Beige,Used 2008 Audi A4 2.0T quattro,6-Speed Automatic | AWD
1339,691431422,88325,9500,NY,Audi,A4,2008,2.0,0,AWD,auto,Deep Sea Blue Pearl,Beige,Used 2008 Audi A4 2.0T Avant quattro,6-Speed Automatic | AWD
1340,699454190,88348,16999,GA,Audi,A4,2014,2.0,0,AWD,auto,Brilliant Red,Brown / Black,Used 2014 Audi A4 2.0T Premium quattro,8-Speed Automatic | AWD
1341,693287429,88348,16999,GA,Audi,A4,2014,2.0,0,AWD,auto,Brilliant Red,Brown / Black,Used 2014 Audi A4 2.0T Premium quattro,8-Speed Automatic | AWD
1342,694463733,88680,10990,NJ,Audi,A4,2011,2.0,0,AWD,auto,Ice Silver Metallic,Black,Used 2011 Audi A4 2.0T Premium Plus quattro,8-Speed Automatic | AWD
1343,699709611,88745,6999,OH,Audi,A4,2004,3.0,0,AWD,auto,Caribic Blue Pearl,Black,Used 2004 Audi A4 3.0 quattro,5-Speed Automatic | AWD
1344,698479027,88773,17309,OR,Audi,A4,2011,2.0,0,AWD,auto,Ice Silver,Black,Used 2011 Audi A4 2.0T Avant quattro Premium,8-Speed Automatic | AWD
1345,698224332,88859,11995,FL,Audi,A4,2011,2.0,0,FWD,auto,Black,Cardamom Beige,Used 2011 Audi A4 2.0T Premium,Automatic CVT | FWD
1346,698299289,88884,10398,VT,Audi,A4,2009,2.0,0,AWD,auto,Blue,,Used 2009 Audi A4 2.0T Premium quattro,6-Speed Automatic | AWD
1347,700266977,88929,10995,NJ,Audi,A4,2010,2.0,0,AWD,auto,Brilliant Black,Cardamon Beige,Used 2010 Audi A4 2.0T Premium quattro,6-Speed Automatic | AWD
1348,696968071,89227,10995,IL,Audi,A4,2006,3.2,0,AWD,manual,Gray,Gray,Used 2006 Audi A4 3.2 quattro,6-Speed Manual | AWD
1349,700276798,89272,9995,NY,Audi,A4,2006,3.0,0,AWD,auto,Silver,Black,Used 2006 Audi A4 3.0 quattro,5-Speed Automatic | AWD
1350,698910515,89331,13356,OH,Audi,A4,2011,2.0,0,AWD,auto,Black,,Used 2011 Audi A4 2.0T Premium quattro,8-Speed Automatic | AWD
