,id,miles,price,state,brand,model,year,capacity,Certified,gearbox,dwheel,ext,int,name,powertrain
0,690243861,23749,27333,NH,Audi,A6,2013,2.0,1,auto,AWD,Oolong Gray Metallic,Velvet Beige,Certified 2013 Audi A6 2.0T Premium Plus,8-Speed Automatic | AWD
1,696728417,51415,23561,UT,Audi,A6,2012,3.0,0,auto,AWD,Phantom Black Pearl,Black,Used 2012 Audi A6 3.0T Premium Plus quattro,8-Speed Automatic | AWD
2,697617563,30539,27561,UT,Audi,A6,2014,2.0,0,auto,AWD,Quartz Gray Metallic,Black,Used 2014 Audi A6 2.0T Premium Plus quattro,8-Speed Automatic | AWD
3,689854915,55707,25000,CT,Audi,A6,2014,2.0,0,auto,AWD,Brilliant Black,Black,Used 2014 Audi A6 2.0T Premium Plus quattro,8-Speed Automatic | AWD
4,695234500,9313,48750,GA,Audi,A6,2016,3.0,1,auto,AWD,Ibis White,Black,Certified 2016 Audi A6 3.0T Premium Plus quattro,8-Speed Automatic | AWD
5,697888005,15968,45500,CT,Audi,A6,2016,3.0,1,auto,AWD,Florett Silver Metallic,Black,Certified 2016 Audi A6 3.0T Premium Plus quattro,8-Speed Automatic | AWD
6,698409650,6969,46990,IL,Audi,A6,2017,2.0,0,auto,FWD,Glacier White Metallic,Black,Used 2017 Audi A6 2.0T Premium,7-Speed Automatic with Auto-Shift | FWD
7,696007603,32595,29895,CA,Audi,A6,2014,2.0,0,auto,AWD,Moonlight Blue,Black,Used 2014 Audi A6 2.0T Premium Plus quattro,8-Speed Automatic | AWD
8,697037569,40439,39977,GA,Audi,A6,2016,3.0,1,auto,AWD,Mythos Black Metallic,Black,Certified 2016 Audi A6 3.0T Premium Plus quattro,8-Speed Automatic | AWD
9,699942826,12174,39997,VA,Audi,A6,2016,2.0,0,auto,AWD,Tornado Gray Metallic,Black,Used 2016 Audi A6 2.0T Premium quattro,8-Speed Automatic | AWD
10,696284656,17853,29895,CA,Audi,A6,2014,2.0,1,auto,FWD,Brilliant Black,Black,Certified 2014 Audi A6 2.0T Premium Plus,Automatic CVT | FWD
11,698643334,23902,29992,AZ,Audi,A6,2014,2.0,0,auto,FWD,Gray,Black,Used 2014 Audi A6 2.0T Premium Plus,Automatic CVT | FWD
12,699240081,28146,29895,CA,Audi,A6,2014,2.0,1,auto,FWD,Phantom Black,Black,Certified 2014 Audi A6 2.0T Premium Plus,Automatic CVT | FWD
13,696920503,36250,29999,ID,Audi,A6,2014,2.0,0,auto,AWD,Black,Nougat Brown,Used 2014 Audi A6 2.0T Premium Plus quattro,8-Speed Automatic | AWD
14,697619705,37926,37895,CA,Audi,A6,2014,3.0,1,auto,AWD,Glacier White,Black,Certified 2014 Audi A6 3.0T Prestige quattro,8-Speed Automatic | AWD
15,698318847,27185,28177,MN,Audi,A6,2013,2.0,0,auto,AWD,Black,Black,Used 2013 Audi A6 2.0T Premium quattro,8-Speed Automatic | AWD
16,697312694,42325,29950,CO,Audi,A6,2014,2.0,1,auto,AWD,Ibis White,Velvet Beige,Certified 2014 Audi A6 2.0T Premium Plus quattro,8-Speed Automatic | AWD
17,696331870,61814,23700,IL,Audi,A6,2014,2.0,0,auto,AWD,Phantom Black Pearl,Black,Used 2014 Audi A6 2.0T Premium Plus quattro,8-Speed Automatic | AWD
18,694156754,4459,53650,CO,Audi,A6,2017,3.0,0,auto,AWD,Tornado Gray Metallic,Black,Used 2017 Audi A6 3.0T Premium Plus quattro,8-Speed Automatic with Tiptronic | AWD
19,698490898,22039,32000,CT,Audi,A6,2014,2.0,1,auto,AWD,Aviator Blue Metallic,Black,Certified 2014 Audi A6 2.0T Premium Plus quattro,8-Speed Automatic | AWD
20,699885843,37271,39950,CO,Audi,A6,2014,3.0,0,auto,AWD,Beige,,Used 2014 Audi A6 3.0T Prestige quattro,8-Speed Automatic | AWD
21,697314869,37792,33950,CT,Audi,A6,2014,3.0,1,auto,AWD,Brilliant Black,Black,Certified 2014 Audi A6 3.0T Premium Plus quattro,8-Speed Automatic | AWD
22,698544836,45517,32977,LA,Audi,A6,2014,3.0,0,auto,AWD,Brilliant Black,,Used 2014 Audi A6 3.0T Prestige quattro,Brilliant Black (ext)
23,699544010,59289,27500,CT,Audi,A6,2014,2.0,1,auto,AWD,Garnet Red Pearl,Velvet Beige,Certified 2014 Audi A6 2.0T Premium Plus quattro,8-Speed Automatic | AWD
24,699354213,4987,47850,CO,Audi,A6,2016,2.0,0,auto,AWD,Mythos Black Metallic,Black,Used 2016 Audi A6 2.0T Premium Plus,8-Speed Automatic | AWD
25,692539603,9187,42000,NJ,Audi,A6,2016,2.0,0,auto,AWD,Mythos Black Metallic,Black,Used 2016 Audi A6 2.0T Premium Plus,8-Speed Automatic with Tiptronic | AWD
26,698848601,30654,35950,CO,Audi,A6,2014,3.0,0,auto,AWD,Quartz Gray Metallic,Black,Used 2014 Audi A6 3.0T Premium Plus quattro,8-Speed Automatic | AWD
27,697885822,43081,33950,CO,Audi,A6,2014,3.0,0,auto,AWD,Phantom Black Pearl,Black,Used 2014 Audi A6 3.0T Premium Plus quattro,8-Speed Automatic | AWD
28,698848569,45291,37950,CO,Audi,A6,2014,3.0,1,auto,AWD,Daytona Gray Pearl,Black,Certified 2014 Audi A6 3.0T Prestige quattro,8-Speed Automatic | AWD
29,699333930,74746,20989,NJ,Audi,A6,2012,2.0,0,auto,FWD,Dakota Gray Metallic,Black,Used 2012 Audi A6 2.0T Premium Plus,Dakota Gray Metallic (ext) | Black (int)
30,694428822,35984,29795,CA,Audi,A6,2014,2.0,0,auto,AWD,Brilliant Black,Black,Used 2014 Audi A6 2.0T Premium Plus quattro,8-Speed Automatic | AWD
31,696829186,36275,30900,CT,Audi,A6,2014,2.0,1,auto,AWD,Dakota Gray Metallic,Velvet Beige,Certified 2014 Audi A6 2.0T Premium Plus quattro,8-Speed Automatic | AWD
32,697624623,41749,28500,IL,Audi,A6,2013,2.0,1,auto,AWD,,,Certified 2013 Audi A6 2.0T Premium Plus,6-Speed Automatic w/manual shift | AWD
33,699912991,149780,7980,IL,Audi,A6,2006,4.2,0,auto,AWD,Atlas Gray Metallic,Ebony,Used 2006 Audi A6 4.2 quattro,6-Speed Automatic | AWD
34,649473882,6223,45550,UT,Audi,A6,2016,2.0,1,auto,AWD,Florett Silver Metallic,Black,Certified 2016 Audi A6 2.0T Premium quattro,8-Speed Automatic with Tiptronic | AWD
35,695846035,9530,48450,CO,Audi,A6,2016,3.0,0,auto,AWD,Glacier White Metallic,Black,Used 2016 Audi A6 3.0T Premium Plus quattro,8-Speed Automatic | AWD
36,695889220,14601,42000,NJ,Audi,A6,2016,2.0,0,auto,AWD,Glacier White Metallic,Black,Used 2016 Audi A6 2.0T Premium Plus,8-Speed Automatic | AWD
37,696165690,25013,39993,PA,Audi,A6,2014,3.0,0,auto,AWD,Moonlight Blue Metallic,Nougat Brown,Used 2014 Audi A6 3.0T Prestige quattro,8-Speed Automatic | AWD
38,694980376,30083,30895,CA,Audi,A6,2014,2.0,1,auto,AWD,Moonlight Blue,Black,Certified 2014 Audi A6 2.0T Premium Plus quattro,8-Speed Automatic | AWD
39,691732300,45019,28000,MI,Audi,A6,2014,3.0,0,auto,AWD,Phantom Black Pearl,Nougat Brown,Used 2014 Audi A6 3.0T Premium Plus quattro,8-Speed Automatic | AWD
40,698396987,8526,44593,PA,Audi,A6,2016,2.0,0,auto,AWD,Glacier White Metallic,Nougat Brown,Used 2016 Audi A6 2.0T Premium Plus,8-Speed Automatic with Tiptronic | AWD
41,693340146,13928,29988,NY,Audi,A6,2014,2.0,0,auto,AWD,Phantom Black Pearl,,Used 2014 Audi A6 2.0T Premium Plus quattro,8-Speed Automatic | AWD
42,700287749,29854,32000,NJ,Audi,A6,2014,2.0,1,auto,AWD,Ibis White,Nougat Brown,Certified 2014 Audi A6 2.0T Premium Plus quattro,8-Speed Automatic | AWD
43,697424803,40801,24493,TX,Audi,A6,2014,2.0,0,auto,FWD,White,Black,Used 2014 Audi A6 2.0T Premium Plus,Automatic CVT | FWD
44,693254292,42140,27994,CO,Audi,A6,2014,2.0,1,auto,AWD,Dakota Gray Metallic,Black,Certified 2014 Audi A6 2.0T Premium quattro,8-Speed Automatic | AWD
45,691661797,45594,22998,WI,Audi,A6,2013,2.0,0,auto,FWD,Dakota Gray Metallic,Black,Used 2013 Audi A6 2.0T Premium Plus,Automatic CVT | FWD
46,698807584,56877,24992,NV,Audi,A6,2014,2.0,0,auto,FWD,Silver,Titanium Gray,Used 2014 Audi A6 2.0T Premium Plus,Automatic CVT | FWD
47,700237533,12745,32875,GA,Audi,A6,2015,2.0,0,auto,FWD,Ice Silver Metallic,Titanium Gray,Used 2015 Audi A6 2.0T Premium,Automatic CVT | FWD
48,696777674,13903,32988,NY,Audi,A6,2014,2.0,1,auto,AWD,Ibis White,,Certified 2014 Audi A6 2.0T Premium Plus quattro,8-Speed Automatic | AWD
49,695588712,18035,29988,NY,Audi,A6,2014,2.0,0,auto,AWD,Ice Silver Metallic,,Used 2014 Audi A6 2.0T Premium Plus quattro,8-Speed Automatic | AWD
50,698204186,19113,32875,MN,Audi,A6,2013,3.0,0,auto,AWD,Garnet Red Pearl Effect,Velvet Beige,Used 2013 Audi A6 3.0T Premium Plus quattro,8-Speed Automatic | AWD
51,693607699,26849,30800,PA,Audi,A6,2014,2.0,0,auto,AWD,Ibis White,Nougat Brown,Used 2014 Audi A6 2.0T Premium Plus quattro,8-Speed Automatic | AWD
52,697208517,37762,29000,NJ,Audi,A6,2014,2.0,0,auto,AWD,Phantom Black Pearl,Black,Used 2014 Audi A6 2.0T Premium quattro,8-Speed Automatic | AWD
53,694178982,46878,24988,NY,Audi,A6,2014,2.0,1,auto,AWD,Ibis White,Nougat Brown,Certified 2014 Audi A6 2.0T Premium Plus quattro,8-Speed Automatic | AWD
54,699023940,9339,43998,WI,Audi,A6,2016,2.0,1,auto,AWD,Tornado Gray Metallic,Black,Certified 2016 Audi A6 2.0T Premium Plus,8-Speed Automatic | AWD
55,699667870,10185,32988,NY,Audi,A6,2014,2.0,1,auto,AWD,Quartz Gray Metallic,,Certified 2014 Audi A6 2.0T Premium Plus quattro,8-Speed Automatic | AWD
56,696578925,19424,30988,NY,Audi,A6,2014,2.0,0,auto,AWD,Quartz Gray Metallic,,Used 2014 Audi A6 2.0T Premium Plus quattro,8-Speed Automatic | AWD
57,697159436,34048,32875,MN,Audi,A6,2014,3.0,0,auto,AWD,Moonlight Blue Metallic,Titanium Gray,Used 2014 Audi A6 3.0T Premium Plus quattro,8-Speed Automatic | AWD
58,695100843,34775,26998,NY,Audi,A6,2014,2.0,1,auto,AWD,Quartz Gray Metallic,Black,Certified 2014 Audi A6 2.0T Premium Plus quattro,8-Speed Automatic | AWD
59,697233657,44888,27488,NY,Audi,A6,2014,2.0,0,auto,AWD,Havanna Black Metallic,,Used 2014 Audi A6 2.0T Premium Plus quattro,8-Speed Automatic | AWD
60,700307593,14308,53993,PA,Audi,A6,2016,3.0,0,auto,AWD,Glacier White Metallic,Black,Used 2016 Audi A6 3.0T Prestige quattro,8-Speed Automatic | AWD
61,697233645,17345,28988,NY,Audi,A6,2014,2.0,1,auto,AWD,Havanna Black Metallic,,Certified 2014 Audi A6 2.0T Premium Plus quattro,8-Speed Automatic | AWD
62,698425471,43236,27975,MN,Audi,A6,2013,2.0,0,auto,AWD,Oolong Gray Metallic,Black,Used 2013 Audi A6 2.0T Premium Plus quattro,8-Speed Automatic | AWD
63,681180460,43939,34888,NJ,Audi,A6,2015,3.0,1,auto,AWD,Quartz Gray Metallic,Black,Certified 2015 Audi A6 3.0T Premium Plus quattro,8-Speed Automatic | AWD
64,697957330,45124,21553,PA,Audi,A6,2011,3.0,0,auto,AWD,Brilliant Black,Amaretto,Used 2011 Audi A6 3.0 Premium Plus quattro,6-Speed Automatic | AWD
65,699379467,75454,17991,VA,Audi,A6,2011,3.0,0,auto,AWD,Gray,Light Gray,Used 2011 Audi A6 3.0 Premium Plus quattro,6-Speed Automatic | AWD
66,697053867,79638,21494,CA,Audi,A6,2012,2.0,0,auto,FWD,Black,,Used 2012 Audi A6 2.0T Premium Plus,Automatic CVT | FWD
67,699224915,0,65395,OH,Audi,A6,2016,2.0,0,auto,AWD,Matador Red Metallic,Black,Used 2016 Audi A6 2.0T Premium Plus quattro,8-Speed Automatic with Tiptronic | AWD
68,683405447,0,44970,OH,Audi,A6,2017,2.0,0,auto,AWD,Mythos Black Metallic,Black,Used 2017 Audi A6 2.0T Premium quattro,8-Speed Automatic with Tiptronic | AWD
69,697865602,0,54880,OH,Audi,A6,2017,2.0,0,auto,AWD,Moonlight Blue Metallic,Nougat Brown,Used 2017 Audi A6 2.0T Premium Plus quattro,8-Speed Automatic with Tiptronic | AWD
70,692373804,0,16999,CA,Audi,A6,2010,3.0,0,auto|manual,AWD,White,,Used 2010 Audi A6 3.0T Prestige,6-Speed Automatic w/manual shift | AWD
71,690129186,0,53880,OH,Audi,A6,2017,2.0,0,auto,AWD,Glacier White Metallic,Nougat Brown,Used 2017 Audi A6 2.0T Premium Plus quattro,8-Speed Automatic with Tiptronic | AWD
72,699807734,100,54999,OH,Audi,A6,2017,2.0,0,auto,AWD,Java Brown Metallic,Nougat Brown,Used 2017 Audi A6 2.0T Premium Plus quattro,8-Speed Automatic | AWD
73,691603997,116,32995,WA,Audi,A6,2015,2.0,0,auto,FWD,Y / 1,,Used 2015 Audi A6 2.0T Premium,Automatic CVT | FWD
74,697095411,240,50991,IL,Audi,A6,2017,2.0,1,auto,AWD,Glacier White Metallic,Black,Certified 2017 Audi A6 2.0T Premium quattro,8-Speed Automatic | AWD
75,693647273,303,49229,MI,Audi,A6,2016,2.0,0,auto,AWD,Florett Silver Metallic,Black,Used 2016 Audi A6 2.0T Premium Plus,8-Speed Automatic with Tiptronic | AWD
76,687768760,500,68000,CA,Audi,A6,2017,3.0,0,auto,AWD,Tornado Gray Metallic,Black,Used 2017 Audi A6 3.0T Prestige quattro,8-Speed Automatic with Tiptronic | AWD
77,698735127,1000,61635,CA,Audi,A6,2017,2.0,0,auto,AWD,Matador Red Metallic,Black,Used 2017 Audi A6 2.0T Premium Plus,8-Speed Automatic with Tiptronic | AWD
78,697741483,1092,45998,MA,Audi,A6,2017,2.0,0,auto,AWD,Florett Silver Metallic,Black,Used 2017 Audi A6 2.0T Premium quattro,8-Speed Automatic with Tiptronic | AWD
79,697654629,1200,51881,IL,Audi,A6,2017,2.0,1,auto,AWD,Moonlight Blue Metallic,Nougat Brown,Certified 2017 Audi A6 2.0T Premium quattro,8-Speed Automatic with Tiptronic | AWD
80,696954537,1207,53999,MA,Audi,A6,2016,3.0,1,auto,AWD,Ibis White,Black,Certified 2016 Audi A6 3.0T Prestige quattro,8-Speed Automatic | AWD
81,693645936,1992,49794,MI,Audi,A6,2016,3.0,0,auto,AWD,Mythos Black Metallic,Black,Used 2016 Audi A6 3.0T Premium Plus quattro,8-Speed Automatic with Tiptronic | AWD
82,690090489,2000,65000,CA,Audi,A6,2017,3.0,0,auto,AWD,Florett Silver Metallic,Black,Used 2017 Audi A6 3.0T Prestige quattro,8-Speed Automatic with Tiptronic | AWD
83,696700388,2131,51999,MA,Audi,A6,2017,3.0,1,auto,AWD,Moonlight Blue Metallic,Nougat Brown,Certified 2017 Audi A6 3.0T Premium Plus quattro,8-Speed Automatic with Tiptronic | AWD
84,698208066,2262,49500,CA,Audi,A6,2017,2.0,0,auto,AWD,Ibis White,Black,Used 2017 Audi A6 2.0T Premium Plus,8-Speed Automatic with Tiptronic | AWD
85,697695014,2834,45444,NJ,Audi,A6,2016,2.0,0,auto,AWD,Mythos Black Metallic,Black,Used 2016 Audi A6 2.0T Premium Plus,8-Speed Automatic | AWD
86,686066540,2988,37888,TX,Audi,A6,2016,2.0,0,auto,FWD,Brilliant Black,Black,Used 2016 Audi A6 2.0T Premium,7-Speed Automatic with Auto-Shift | FWD
87,692706512,3064,39851,PA,Audi,A6,2016,2.0,0,auto,AWD,Ibis White,Black,Used 2016 Audi A6 2.0T Premium Plus quattro,8-Speed Automatic | AWD
88,695802822,3100,57988,CA,Audi,A6,2017,3.0,0,auto,AWD,Matador Red Metallic,Black,Used 2017 Audi A6 3.0T Prestige quattro,8-Speed Automatic with Tiptronic | AWD
89,698002327,3220,54500,CA,Audi,A6,2017,3.0,0,auto,AWD,Florett Silver Metallic,Black,Used 2017 Audi A6 3.0T Premium Plus quattro,8-Speed Automatic with Tiptronic | AWD
90,694538814,3245,42950,MO,Audi,A6,2016,2.0,0,auto,FWD,Glacier White Metallic,Black,Used 2016 Audi A6 2.0T Premium Plus,7-Speed Automatic with Auto-Shift | FWD
91,698202246,3252,51977,MN,Audi,A6,2016,3.0,0,auto,AWD,Florett Silver Metallic,Black,Used 2016 Audi A6 3.0T Premium Plus quattro,8-Speed Automatic | AWD
92,696536613,3312,44900,CO,Audi,A6,2016,2.0,1,auto,AWD,Tornado Gray Metallic,Black,Certified 2016 Audi A6 2.0T Premium Plus,8-Speed Automatic with Tiptronic | AWD
93,699308315,3550,39987,CA,Audi,A6,2016,2.0,0,auto,FWD,Glacier White Metallic,Black,Used 2016 Audi A6 2.0T Premium Plus,7-Speed Automatic with Auto-Shift | FWD
94,695011523,3666,53977,MN,Audi,A6,2017,3.0,1,auto,AWD,Glacier White Metallic,Black,Certified 2017 Audi A6 3.0T Premium Plus quattro,8-Speed Automatic | AWD
95,699612256,3683,45499,PA,Audi,A6,2016,2.0,1,auto,AWD,Moonlight Blue Metallic,Nougat Brown,Certified 2016 Audi A6 2.0T Premium Plus,8-Speed Automatic | AWD
96,692879303,3851,49998,OH,Audi,A6,2017,2.0,0,auto,AWD,Mythos Black Metallic,Black,Used 2017 Audi A6 2.0T Premium Plus quattro,8-Speed Automatic with Tiptronic | AWD
97,696623802,3881,44444,CA,Audi,A6,2017,2.0,0,auto,AWD,Oolong Gray Metallic,Black,Used 2017 Audi A6 2.0T Premium Plus,8-Speed Automatic | AWD
98,698117409,4020,52190,MA,Audi,A6,2017,2.0,1,auto,AWD,Havanna Black Metallic,Nougat Brown,Certified 2017 Audi A6 2.0T Premium quattro,8-Speed Automatic with Tiptronic | AWD
99,695716481,4023,47333,IL,Audi,A6,2017,2.0,1,auto,AWD,Glacier White Metallic,Nougat Brown,Certified 2017 Audi A6 2.0T Premium quattro,8-Speed Automatic with Tiptronic | AWD
100,699279216,4129,43997,CT,Audi,A6,2016,2.0,1,auto,AWD,Florett Silver Metallic,Black,Certified 2016 Audi A6 2.0T Premium quattro,8-Speed Automatic with Tiptronic | AWD
101,697593614,4287,62500,OH,Audi,A6,2017,3.0,1,auto,AWD,Misano Red Pearl Effect,Black / Korso Red,Certified 2017 Audi A6 3.0T Competition Prestige quattro,8-Speed Automatic | AWD
102,691862895,4420,54548,CO,Audi,A6,2016,3.0,1,auto,AWD,Dakota Gray Metallic,Nougat Brown,Certified 2016 Audi A6 3.0T Prestige quattro,8-Speed Automatic with Tiptronic | AWD
103,698137791,4500,39883,NC,Audi,A6,2016,2.0,0,auto,FWD,Florett Silver Metallic,Black,Used 2016 Audi A6 2.0T Premium,7-Speed Automatic with Auto-Shift | FWD
104,695312193,4557,41988,FL,Audi,A6,2017,2.0,1,auto,FWD,Ibis White,Atlas Beige,Certified 2017 Audi A6 2.0T Premium,Automatic | FWD
105,695498646,4627,49472,NJ,Audi,A6,2017,2.0,0,auto,AWD,Glacier White Metallic,Black,Used 2017 Audi A6 2.0T Premium,8-Speed Automatic w/OD | AWD
106,694419544,4671,40900,FL,Audi,A6,2017,2.0,1,auto,FWD,Matador Red Metallic,Black,Certified 2017 Audi A6 2.0T Premium,Automatic | FWD
107,695013107,4687,42996,NJ,Audi,A6,2017,2.0,0,auto,AWD,Mythos Black Metallic,Black,Used 2017 Audi A6 2.0T Premium quattro,8-Speed Automatic | AWD
108,692768123,4739,52222,FL,Audi,A6,2017,,1,auto,AWD,Matador Red Metallic,Black,Certified 2017 Audi A6 PLUS,8-Speed Automatic with Tiptronic | AWD
109,698202215,4743,45277,MN,Audi,A6,2016,2.0,0,auto,AWD,Moonlight Blue Metallic,Nougat Brown,Used 2016 Audi A6 2.0T Premium Plus,8-Speed Automatic | AWD
110,697606589,4770,43000,FL,Audi,A6,2016,2.0,1,auto,AWD,Tornado Gray Metallic,Black,Certified 2016 Audi A6 2.0T Premium quattro,8-Speed Automatic with Tiptronic | AWD
111,99705076,4772,56220,IL,Audi,A6,2012,3.0,0,auto,AWD,Black,Black,Used 2012 Audi A6 3.0T Premium quattro,8-Speed Automatic | AWD
112,699670960,4817,46151,FL,Audi,A6,2017,2.0,1,auto,AWD,Moonlight Blue Metallic,Black,Certified 2017 Audi A6 2.0T Premium quattro,8-Speed Automatic with Tiptronic | AWD
113,696467776,5224,46888,IL,Audi,A6,2017,2.0,1,auto,AWD,Havanna Black Metallic,Nougat Brown,Certified 2017 Audi A6 2.0T Premium quattro,8-Speed Automatic with Tiptronic | AWD
114,700405629,5305,54660,MA,Audi,A6,2017,,1,auto,AWD,Oolong Gray Metallic,Black,Certified 2017 Audi A6 PLUS,8-Speed Automatic with Tiptronic | AWD
115,692707689,5339,44868,NY,Audi,A6,2016,2.0,0,auto,AWD,Glacier White Metallic,Black,Used 2016 Audi A6 2.0T Premium Plus,8-Speed Automatic | AWD
116,698679746,5370,61535,NC,Audi,A6,2017,,0,auto,AWD,Glacier White Metallic,Flint Gray,Used 2017 Audi A6 PRESTIGE,8-Speed Automatic with Tiptronic | AWD
117,699683237,5423,52850,MO,Audi,A6,2017,3.0,0,auto,AWD,Moonlight Blue Metallic,Nougat Brown,Used 2017 Audi A6 3.0T Premium Plus quattro,8-Speed Automatic | AWD
118,700001873,5613,50881,IL,Audi,A6,2017,2.0,1,auto,AWD,Mythos Black Metallic,Black,Certified 2017 Audi A6 2.0T Premium quattro,8-Speed Automatic | AWD
119,695013105,5620,44996,NJ,Audi,A6,2017,2.0,0,auto,AWD,Glacier White Metallic,Black,Used 2017 Audi A6 2.0T Premium quattro,8-Speed Automatic with Tiptronic | AWD
120,692233631,5712,41999,CT,Audi,A6,2016,2.0,1,auto,AWD,Glacier White Metallic,Black,Certified 2016 Audi A6 2.0T Premium Plus quattro,8-Speed Automatic | AWD
121,698893025,5752,55899,MI,Audi,A6,2017,,0,auto,AWD,Havanna Black Metallic,Nougat Brown,Used 2017 Audi A6,8-Speed Automatic with Tiptronic | AWD
122,697377385,5761,41900,RI,Audi,A6,2016,2.0,0,auto,AWD,Mythos Black Metallic,Black,Used 2016 Audi A6 2.0T Premium Plus quattro,8-Speed Automatic | AWD
123,698202209,5771,43477,MN,Audi,A6,2016,2.0,0,auto,AWD,Brilliant Black,Black,Used 2016 Audi A6 2.0T Premium quattro,8-Speed Automatic | AWD
124,689660936,5802,43993,NY,Audi,A6,2016,2.0,0,auto,AWD,Havanna Black Metallic,Atlas Beige,Used 2016 Audi A6 2.0T Premium Plus,8-Speed Automatic | AWD
125,695084173,5881,42985,CT,Audi,A6,2016,2.0,1,auto,AWD,Moonlight Blue Metallic,Black,Certified 2016 Audi A6 2.0T Premium,8-Speed Automatic w/OD | AWD
126,693364616,6003,42590,IN,Audi,A6,2016,2.0,0,auto,AWD,Gray,,Used 2016 Audi A6 2.0T Premium,8-Speed Automatic w/OD | AWD
127,699279105,6073,48999,CT,Audi,A6,2016,3.0,1,auto,AWD,Florett Silver Metallic,Black,Certified 2016 Audi A6 3.0T Premium Plus quattro,8-Speed Automatic | AWD
128,694285857,6097,51000,CO,Audi,A6,2017,,1,auto,AWD,Havanna Black Metallic,Nougat Brown,Certified 2017 Audi A6,8-Speed Automatic with Tiptronic | AWD
129,700017726,6101,55533,CA,Audi,A6,2016,3.0,0,auto,AWD,Glacier White Metallic,Black,Used 2016 Audi A6 3.0T Premium Plus quattro,8-Speed Automatic | AWD
130,695831224,6230,47333,IL,Audi,A6,2017,2.0,1,auto,AWD,Mythos Black Metallic,Black,Certified 2017 Audi A6 2.0T Premium quattro,8-Speed Automatic | AWD
131,698840007,6331,42998,MA,Audi,A6,2016,2.0,0,auto,AWD,Florett Silver Metallic,Black,Used 2016 Audi A6 2.0T Premium Plus,8-Speed Automatic | AWD
132,698674232,6380,57500,CA,Audi,A6,2016,3.0,1,auto,AWD,Mythos Black Metallic,Black,Certified 2016 Audi A6 3.0T Prestige quattro,8-Speed Automatic | AWD
133,695535581,6388,45998,MA,Audi,A6,2016,2.0,1,auto,AWD,Dakota Gray Metallic,Black,Certified 2016 Audi A6 2.0T Premium Plus,8-Speed Automatic with Tiptronic | AWD
134,696010629,6459,54995,NY,Audi,A6,2017,3.0,1,auto,AWD,Glacier White Metallic,Black,Certified 2017 Audi A6 3.0T Premium Plus quattro,8-Speed Automatic | AWD
135,684928342,6470,43890,OH,Audi,A6,2016,2.0,0,auto,AWD,Ibis White,Atlas Beige,Used 2016 Audi A6 2.0T Premium Plus quattro,8-Speed Automatic | AWD
136,691109610,6487,41883,OH,Audi,A6,2016,2.0,1,auto,AWD,Aviator Blue Metallic,Flint Gray,Certified 2016 Audi A6 2.0T Premium quattro,8-Speed Automatic | AWD
137,700636996,6580,42981,TX,Audi,A6,2017,2.0,0,auto,FWD,Mythos Black Metallic,Black,Used 2017 Audi A6 2.0T Premium,Automatic | FWD
138,695823851,6598,44991,AL,Audi,A6,2017,2.0,1,auto,AWD,Brilliant Black,Black,Certified 2017 Audi A6 2.0T Premium quattro,8-Speed Automatic with Tiptronic | AWD
139,700080958,6618,47000,NJ,Audi,A6,2017,2.0,0,auto,AWD,Tornado Gray Metallic,Black,Used 2017 Audi A6 2.0T Premium quattro,8-Speed Automatic | AWD
140,698528439,6667,50890,IN,Audi,A6,2017,2.0,0,auto,AWD,Glacierwhite,,Used 2017 Audi A6 2.0T Premium,8-Speed Automatic w/OD | AWD
141,680287798,6673,44996,TX,Audi,A6,2017,2.0,1,auto,AWD,Mythos Black Metallic,Black,Certified 2017 Audi A6 2.0T Premium quattro,8-Speed Automatic with Tiptronic | AWD
142,696534806,6691,47720,MA,Audi,A6,2016,2.0,1,auto,AWD,Mythos Black Metallic,Black,Certified 2016 Audi A6 2.0T Premium Plus,8-Speed Automatic with Tiptronic | AWD
143,699923917,6698,46981,MD,Audi,A6,2017,2.0,1,auto,AWD,Mythos Black Metallic,Black,Certified 2017 Audi A6 2.0T Premium quattro,8-Speed Automatic | AWD
144,699208472,6709,49881,IL,Audi,A6,2017,2.0,1,auto,AWD,Florett Silver Metallic,Black,Certified 2017 Audi A6 2.0T Premium Plus quattro,8-Speed Automatic | AWD
145,694606624,6750,43300,MO,Audi,A6,2016,2.0,1,auto,AWD,Mythos Black Metallic,Black,Certified 2016 Audi A6 2.0T Premium Plus,8-Speed Automatic with Tiptronic | AWD
146,696043438,6950,45000,MI,Audi,A6,2016,3.0,0,auto,AWD,Florett Silver Metallic,Black,Used 2016 Audi A6 3.0T Premium Plus quattro,8-Speed Automatic with Tiptronic | AWD
147,698948884,6985,49368,NY,Audi,A6,2017,2.0,0,auto,AWD,Moonlight Blue Metallic,Nougat Brown,Used 2017 Audi A6 2.0T Premium quattro,8-Speed Automatic with Tiptronic | AWD
148,695412338,6995,36599,CO,Audi,A6,2016,3.0,0,auto,AWD,Oolong Gray Metallic,,Used 2016 Audi A6 3.0T Premium Plus quattro,8-Speed Automatic | AWD
149,696343043,7129,41800,IL,Audi,A6,2016,2.0,0,auto,AWD,Glacier White Metallic,Black,Used 2016 Audi A6 2.0T Premium Plus quattro,8-Speed Automatic | AWD
150,687571526,7272,44580,MO,Audi,A6,2016,2.0,1,auto,AWD,Florett Silver Metallic,Black,Certified 2016 Audi A6 2.0T Premium Plus,8-Speed Automatic | AWD
