,id,miles,price,state,brand,model,year,capacity,Certified,gearbox,dwheel,ext,int,name,powertrain
61,694751196,4100,31985,OH,Acura,TLX,2016,,0,auto,AWD,Bellanova White Pearl,Espresso,Used 2016 Acura TLX V6 Tech,9-Speed Automatic | AWD
62,697627527,4137,33488,NC,Acura,TLX,2017,,0,auto,FWD,Lunar Silver Metallic,Greystone,Used 2017 Acura TLX Technology,8-Speed Automatic with Auto-Shift | FWD
63,695953888,4373,29499,NC,Acura,TLX,2016,,1,auto,FWD,Bellanova White Pearl,Graystone,Certified 2016 Acura TLX V6,9-Speed Automatic | FWD
64,699351869,4495,32680,AL,Acura,TLX,2017,,0,auto,FWD,Modern Steel Metallic,Greystone,Used 2017 Acura TLX Technology,8-Speed Automatic with Auto-Shift | FWD
65,700088264,4523,32130,KS,Acura,TLX,2017,,1,auto,FWD,Crystal Black Pearl,Ebony,Certified 2017 Acura TLX Technology,8-Speed Automatic with Auto-Shift | FWD
66,700089056,4536,29900,KS,Acura,TLX,2017,,1,auto,FWD,Bellanova White Pearl,Greystone,Certified 2017 Acura TLX Base,8-Speed Automatic with Auto-Shift | FWD
67,700324876,4607,36888,NC,Acura,TLX,2016,,0,auto,AWD,Bellanova White Pearl,Ebony,Used 2016 Acura TLX V6 Tech,9-Speed Automatic | AWD
68,697213067,4630,25993,TX,Acura,TLX,2016,,1,auto|manual,FWD,Bellanova White Pearl,Ebony,Certified 2016 Acura TLX Base,8-Speed Auto-Shift Manual w/OD | FWD
69,700206372,4716,30771,IL,Acura,TLX,2016,,0,auto,FWD,Black,Ebony,Used 2016 Acura TLX V6 Tech,9-Speed Automatic | FWD
70,696864161,4917,31396,TX,Acura,TLX,2016,,1,auto,FWD,Bellanova White Pearl,Graystone,Certified 2016 Acura TLX V6 Tech,9-Speed Automatic | FWD
71,682317527,5205,27597,AZ,Acura,TLX,2015,,0,auto,FWD,Graphite Luster Metallic,,Used 2015 Acura TLX V6,9-Speed Automatic | FWD
72,697159834,5346,35877,OH,Acura,TLX,2017,,1,auto,AWD,Fathom Blue Pearl,Ebony,Certified 2017 Acura TLX V6 w/Technology Package,9-Speed Automatic | AWD
73,700206474,5360,25991,IL,Acura,TLX,2016,,0,auto,FWD,Black,Espresso,Used 2016 Acura TLX Base,8-Speed Automatic with Auto-Shift | FWD
74,698474859,5375,34941,MD,Acura,TLX,2016,,0,auto,AWD,Graphite Luster Metallic,Ebony,Used 2016 Acura TLX V6 Tech,9-Speed Automatic | AWD
75,700321266,5391,30981,FL,Acura,TLX,2017,,0,auto,FWD,Modern Steel Metallic,Greystone,Used 2017 Acura TLX Technology,8-Speed Automatic with Auto-Shift | FWD
76,699351429,5444,32680,AL,Acura,TLX,2017,,0,auto,FWD,Black Copper Pearl,Parchment,Used 2017 Acura TLX Technology,8-Speed Automatic with Auto-Shift | FWD
77,694262835,5458,31595,NY,Acura,TLX,2017,,0,auto,FWD,Silver,,Used 2017 Acura TLX V6 w/Technology Package,9-Speed Automatic | FWD
78,694005002,5479,32400,NJ,Acura,TLX,2015,,1,auto,FWD,Crystal Black Pearl,Ebony,Certified 2015 Acura TLX V6 Advance,9-Speed Automatic | FWD
79,627570364,5494,34989,GA,Acura,TLX,2015,,0,auto,FWD,White,Black,Used 2015 Acura TLX V6 Tech,9-Speed Automatic | FWD
80,699895727,5528,24499,CO,Acura,TLX,2015,,0,auto,AWD,White,,Used 2015 Acura TLX V6 Tech,9-Speed Automatic | AWD
81,699729548,5531,26991,TX,Acura,TLX,2016,,1,auto,FWD,,,Certified 2016 Acura TLX Base,8-Speed Automatic with Auto-Shift | FWD
82,698911401,5912,29197,TX,Acura,TLX,2015,,0,auto,FWD,Basque Red Pearl,Parchment,Used 2015 Acura TLX V6 Advance,9-Speed Automatic | FWD
83,697723551,6047,28988,OK,Acura,TLX,2015,,1,auto,FWD,Crystal Black Pearl,Ebony,Certified 2015 Acura TLX Tech,8-Speed Automatic with Auto-Shift | FWD
84,698084560,6109,26730,FL,Acura,TLX,2016,,1,auto,FWD,Silver,Ebony,Certified 2016 Acura TLX Base,8-Speed Automatic with Auto-Shift | FWD
85,681223585,6128,25888,NC,Acura,TLX,2016,,0,auto,FWD,Crystal Black Pearl,Graystone,Used 2016 Acura TLX Base,8-Speed Automatic with Auto-Shift | FWD
86,699592481,6152,29491,TX,Acura,TLX,2016,,1,auto,FWD,Bellanova White Pearl,Graystone,Certified 2016 Acura TLX Tech,8-Speed Automatic with Auto-Shift | FWD
87,699592483,6241,27991,TX,Acura,TLX,2016,,1,auto,FWD,Bellanova White Pearl,Graystone,Certified 2016 Acura TLX Base,8-Speed Automatic with Auto-Shift | FWD
88,694558644,6320,31000,PA,Acura,TLX,2016,,0,auto,FWD,Slate Silver Metallic,Ebony,Used 2016 Acura TLX V6 Tech,9-Speed Automatic | FWD
89,698084549,6535,26395,FL,Acura,TLX,2016,,1,auto,FWD,Blue,Graystone,Certified 2016 Acura TLX Base,8-Speed Automatic with Auto-Shift | FWD
90,693042627,6559,31888,NC,Acura,TLX,2016,,0,auto,FWD,Basque Red Pearl Ii,Parchment,Used 2016 Acura TLX V6 Tech,9-Speed Automatic | FWD
91,698684118,6787,26250,CA,Acura,TLX,2016,,1,auto,FWD,Basque Red Pearl Ii,Parchment,Certified 2016 Acura TLX Base,8-Speed Automatic with Auto-Shift | FWD
92,682535292,6871,27998,CA,Acura,TLX,2015,,0,auto,FWD,Gray,,Used 2015 Acura TLX V6 Advance,9-Speed Automatic | FWD
93,694262874,6876,33995,NY,Acura,TLX,2017,,0,auto,AWD,Black,,Used 2017 Acura TLX V6 w/Technology Package,9-Speed Automatic | AWD
94,696595346,6881,30609,GA,Acura,TLX,2016,,1,auto,FWD,Red,,Certified 2016 Acura TLX V6,9-Speed Automatic | FWD
95,696645595,6954,24384,FL,Acura,TLX,2016,,1,auto,FWD,Graphite Luster Metallic,Ebony,Certified 2016 Acura TLX Base,8-Speed Automatic with Auto-Shift | FWD
96,697335928,7105,33599,PA,Acura,TLX,2016,,0,auto,AWD,Graphite Luster,Graystone,Used 2016 Acura TLX V6 Tech,9-Speed Automatic | AWD
97,692901383,7131,27893,AL,Acura,TLX,2015,,0,auto,FWD,Gray,Greystone,Used 2015 Acura TLX V6 Tech,9-Speed Automatic | FWD
98,699487573,7184,37500,NJ,Acura,TLX,2016,,1,auto,AWD,Slate Silver Metallic,Ebony,Certified 2016 Acura TLX V6 Advance,9-Speed Automatic | AWD
99,697880949,7241,29000,VA,Acura,TLX,2015,,0,auto,FWD,Bellanova White Pearl,Greystone,Used 2015 Acura TLX V6 Tech,9-Speed Automatic | FWD
100,696488912,7287,25992,GA,Acura,TLX,2016,,1,auto,FWD,Slate Silver Metallic,Graystone,Certified 2016 Acura TLX Base,8-Speed Automatic with Auto-Shift | FWD
101,695096324,7296,29698,NE,Acura,TLX,2015,,0,auto,AWD,Graphite Luster Metallic,Ebony,Used 2015 Acura TLX V6 Tech,9-Speed Automatic | AWD
102,696180084,7301,30000,TX,Acura,TLX,2016,,0,auto,FWD,Graphite Luster Metallic,Parchment,Used 2016 Acura TLX V6 Tech,9-Speed Automatic | FWD
103,676289992,7399,23500,NY,Acura,TLX,2016,,0,auto,FWD,Crystal Black Pearl,Graystone,Used 2016 Acura TLX Base,8-Speed Automatic with Auto-Shift | FWD
104,677512685,7435,28749,MO,Acura,TLX,2016,,0,auto,FWD,Slate Silver Metallic,,Used 2016 Acura TLX V6 Tech,9-Speed Automatic | FWD
105,693555988,7454,24984,CA,Acura,TLX,2015,,1,auto,FWD,Black,Gray,Certified 2015 Acura TLX Tech,8-Speed Automatic with Auto-Shift | FWD
106,696202375,7500,29999,NC,Acura,TLX,2016,,1,auto,FWD,Bellanova White Pearl,Graystone,Certified 2016 Acura TLX V6 Tech,9-Speed Automatic | FWD
107,690660526,7525,30287,CO,Acura,TLX,2016,,0,auto,AWD,Black,,Used 2016 Acura TLX V6 Tech,9-Speed Automatic | AWD
108,698684117,7529,31000,CA,Acura,TLX,2016,,0,auto,FWD,Crystal Black Pearl,Espresso,Used 2016 Acura TLX V6 Tech,9-Speed Automatic | FWD
109,699409925,7615,29426,VA,Acura,TLX,2015,,0,auto,AWD,Graphite,,Used 2015 Acura TLX V6 Tech,9-Speed Automatic w/OD | AWD
110,699895580,7844,24999,CO,Acura,TLX,2015,,0,auto,AWD,Black,,Used 2015 Acura TLX V6 Tech,9-Speed Automatic | AWD
111,699274172,7913,30650,FL,Acura,TLX,2016,,1,auto|manual,FWD,Bellanova White Pearl,Graystone,Certified 2016 Acura TLX Tech,8-Speed Auto-Shift Manual w/OD | FWD
