,id,looking,miles,name,powertrain,price,state
0,696153870,Mythos Black Metallic (ext) | Nougat Brown (int),4931,Certified 2017 Audi A8 L 4.0T Sport,Automatic with Tiptronic | AWD,76250,GA
1,697685039,Night Blue Pearl (ext) | Cardamon Beige (int),144950,Used 2009 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,11000,NJ
2,695267890,Moonlight Blue Metallic (ext) | Titanium Gray (int),4889,Certified 2017 Audi A8 L 3.0T,Automatic with Tiptronic | AWD,67111,CT
3,694196717,Monsoon Gray Metallic (ext) | Black (int),15464,Certified 2016 Audi A8 L 4.0T,8-Speed Automatic | AWD,67500,CT
4,697540368,Oolong Gray Metallic (ext) | Black (int),82153,Used 2011 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,28500,GA
5,697426090,Black (ext) | Black (int),73667,Used 2011 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,25492,CO
6,697156753,Phantom Black Pearl (ext) | Nougat Brown (int),23781,Used 2014 Audi A8 L 3.0T,8-Speed Automatic | AWD,43400,IL
7,692245557,Night Blue Pearl (ext) | Black (int),65028,Used 2012 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,31897,WA
8,695965456,Phantom Black (ext) | Black (int),35558,Used 2014 Audi A8 L 3.0T,8-Speed Automatic | AWD,41999,NC
9,699885893,Gray (ext),40282,Certified 2014 Audi A8 3.0T,8-Speed Automatic | AWD,40850,CO
10,699913003,Phantom Black Pearl (ext) | Black (int),28167,Used 2014 Audi A8 L 3.0T,8-Speed Automatic | AWD,45980,IL
11,687073735,Ice Silver Metallic (ext) | Black (int),62605,Used 2013 Audi A8 L 3.0T,8-Speed Automatic | AWD,31994,CO
12,697619581,Moonlight Blue (ext) | Nougat Brown (int),10777,Used 2015 Audi A8 L 4.0T,8-Speed Automatic | AWD,60000,NJ
13,692715669,Gray (ext),32252,Used 2013 Audi A8 L 4.0T,8-Speed Automatic | AWD,45599,CO
14,699324966,Ice Silver Metallic (ext) | Black (int),88915,Used 2011 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,26500,MI
15,699906781,Silver (ext) | Black (int),59427,Used 2013 Audi A8 L 3.0T,8-Speed Automatic | AWD,36223,IN
16,681755107,Black (ext) | Light Gray (int),0,Used 2008 Audi A8 4.2 quattro,6-Speed Automatic | AWD,14950,WA
17,699308040,Black (ext),987,Used 2015 Audi A8 L W12 6.3,8-Speed Automatic | AWD,99997,CA
18,700150042,Florett Silver Metallic (ext) | Balao Brown (int),1695,Certified 2016 Audi A8 L 4.0T,8-Speed Automatic | AWD,79000,CA
19,697886030,Brilliant Black (ext) | Black (int),2144,Certified 2017 Audi A8 L 3.0T,8-Speed Automatic | AWD,70333,NJ
20,700042254,Mythos Black Metallic (ext) | Black (int),2975,Used 2017 Audi A8 L 4.0T Sport,8-Speed Automatic | AWD,75989,TX
21,700074219,Florett Silver Metallic (ext) | Black (int),3080,Used 2016 Audi A8 L 4.0T,8-Speed Automatic | AWD,107990,TN
22,697864443,Monsoon Gray Metallic (ext) | Black (int),3147,Certified 2017 Audi A8 L 4.0T Sport,Automatic with Tiptronic | AWD,81500,CO
23,698177684,Monsoon Gray Metallic (ext) | Black (int),3156,Certified 2017 Audi A8 L 3.0T,Automatic with Tiptronic | AWD,74988,FL
24,699549100,Glacier White Metallic (ext) | Black (int),4175,Used 2017 Audi A8 L 3.0T,Automatic with Tiptronic | AWD,69991,CA
25,698150980,Monsoon Gray Metallic (ext) | Black (int),4308,Certified 2017 Audi A8 L 3.0T,Automatic with Tiptronic | AWD,71000,NJ
26,697617994,Oolong Gray Metallic (ext) | Black (int),4474,Certified 2017 Audi A8 L 3.0T,Automatic with Tiptronic | AWD,72499,NE
27,696189232,Glacier White Metallic (ext) | Black (int),4513,Used 2017 Audi A8 L 4.0T Sport,8-Speed Automatic | AWD,77464,TX
28,698528437,Monsoongray (ext),4595,Used 2017 Audi A8 Sport,8-Speed Automatic w/OD | AWD,78990,IN
29,696955660,Phantom Black Pearl (ext) | Black (int),4821,Certified 2015 Audi A8 L W12 6.3,8-Speed Automatic | AWD,99999,MA
30,698108594,Havanna Black Metallic (ext) | Black (int),4969,Certified 2016 Audi A8 L 4.0T,8-Speed Automatic | AWD,73000,CA
31,699486940,Florett Silver Metallic (ext) | Black (int),5975,Used 2017 Audi A8 L 3.0T,Automatic with Tiptronic | AWD,71500,AL
32,696821704,Cuvee Silver Metallic (ext) | Velvet Beige (int),6624,Certified 2017 Audi A8 L 3.0T,8-Speed Automatic | AWD,68995,FL
33,694505956,Florett Silver Metallic (ext) | Black (int),6635,Used 2016 Audi A8 L 3.0T,8-Speed Automatic | AWD,60995,CA
34,697940235,Mythos Black Metallic (ext) | Black (int),6783,Used 2017 Audi A8 Sport,8-Speed Automatic w/OD | AWD,79357,NJ
35,697472018,Mythos Black Metallic (ext) | Black (int),6802,Used 2017 Audi A8 L 3.0T,Automatic with Tiptronic | AWD,71500,CA
36,689938436,Florett Silver Metallic (ext) | Black (int),6999,Used 2016 Audi A8 L 4.0T,8-Speed Automatic | AWD,75999,OH
37,697123298,Mythos Black Metallic (ext) | Black (int),7357,Used 2017 Audi A8 L 3.0T,8-Speed Automatic | AWD,69490,NJ
38,685959730,Ibis White (ext) | Nougat Brown (int),7597,Certified 2016 Audi A8 L 4.0T,8-Speed Automatic w/OD | AWD,72957,CT
39,693277826,Glacier White Metallic (ext) | Black (int),7833,Certified 2016 Audi A8 L 4.0T,Automatic with Tiptronic | AWD,70991,IL
40,698150979,Mythos Black Metallic (ext) | Nougat Brown (int),8032,Certified 2017 Audi A8 L 3.0T,Automatic with Tiptronic | AWD,70000,NJ
41,700551838,Mythos Black Metallic (ext) | Black (int),8117,Certified 2017 Audi A8 L 3.0T,Automatic with Tiptronic | AWD,67981,TX
42,697305713,Glacier White Metallic (ext) | Black (int),8133,Used 2016 Audi A8 L 3.0T,8-Speed Automatic | AWD,53500,CO
43,693364713,Glacierwhite (ext),8157,Used 2016 Audi A8 L 3.0T,8-Speed Automatic w/OD | AWD,67981,IN
44,699960331,Brilliant Black (ext) | Black (int),8374,Certified 2016 Audi A8 L 3.0T,8-Speed Automatic | AWD,62980,OH
45,692696173,Brilliant Black (ext) | Black (int),8700,Used 2016 Audi A8 3.0T,8-Speed Automatic | AWD,56999,VA
46,696462859,Mythos Black Metallic (ext) | Black (int),8906,Certified 2016 Audi A8 L 4.0T,8-Speed Automatic | AWD,74000,IL
47,692186737,Mythos Black Metallic (ext) | Black (int),9413,Used 2016 Audi A8 L 4.0T,8-Speed Automatic | AWD,68465,TX
48,696971515,Moonlight Blue Metallic (ext) | Black (int),9543,Certified 2016 Audi A8 L 3.0T,Automatic with Tiptronic | AWD,65998,VA
49,698019110,Phantom Black Pearl (ext) | Black (int),9563,Used 2012 Audi A8 W12,8-Speed Automatic | AWD,79950,WA
50,697525090,Mythos Black Metallic (ext) | Black (int),9572,Used 2016 Audi A8 L 3.0T,8-Speed Automatic | AWD,58950,TX
51,689641130,Mythos Black Metallic (ext) | Nougat Brown (int),9663,Certified 2016 Audi A8 L 4.0T,Automatic with Tiptronic | AWD,73997,IN
52,700406061,Mythos Black Metallic (ext) | Black (int),9687,Certified 2017 Audi A8 L 4.0T Sport,Automatic with Tiptronic | AWD,79000,CA
53,696888486,Brilliant Black (ext) | Black (int),10008,Used 2016 Audi A8 L 4.0T,8-Speed Automatic | AWD,62988,TX
54,697731227,Gray (ext) | Black (int),10421,Used 2015 Audi A8 3.0T,8-Speed Automatic | AWD,50900,HI
55,697389383,Phantom Black Pearl (ext),10758,Used 2015 Audi A8 L 4.0T,8-Speed Automatic | AWD,57590,IL
56,687225653,Brilliant Black (ext) | Black (int),10961,Used 2016 Audi A8 L 4.0T,8-Speed Automatic | AWD,68888,TX
57,691488127,Brilliant Black (ext) | Black (int),11145,Used 2015 Audi A8 L 3.0T,8-Speed Automatic | AWD,49735,TX
58,693554097,Moonlight Blue Metallic (ext) | Nougat Brown (int),11504,Certified 2016 Audi A8 L 4.0T,Automatic with Tiptronic | AWD,67998,MA
59,698220165,Brilliant Black (ext) | Black (int),11798,Used 2016 Audi A8 L 3.0T,8-Speed Automatic | AWD,55991,GA
60,694526876,Brilliant Black (ext) | Black (int),13381,Used 2016 Audi A8 3.0T,8-Speed Automatic | AWD,53500,PA
61,695333671,Monsoon Gray Metallic (ext) | Black (int),13407,Used 2015 Audi A8 4.0T,8-Speed Automatic | AWD,57455,TX
62,699309388,Oolong Gray Metallic (ext),13777,Used 2016 Audi A8 L 4.0T,8-Speed Automatic | AWD,55999,CO
63,699264856,Ibis White (ext) | Black (int),14155,Used 2015 Audi A8 L 4.0T,8-Speed Automatic | AWD,56995,IL
64,699434741,Brilliant Black (ext) | Velvet Beige (int),14589,Used 2016 Audi A8 L 3.0T,8-Speed Automatic | AWD,51994,FL
65,691940701,Monsoon Gray Metallic (ext) | Black (int),14705,Used 2015 Audi A8 L 3.0T,8-Speed Automatic | AWD,50999,GA
66,683328430,Phantom Black Pearl (ext) | Black (int),15017,Used 2014 Audi A8 3.0T,8-Speed Automatic | AWD,46988,HI
67,687992004,Black (ext) | Black (int),15078,Used 2016 Audi A8 L 3.0T,8-Speed Automatic | AWD,60000,MD
68,695867032,Brilliant Black (ext) | Black (int),15121,Certified 2014 Audi A8 L 4.0T,8-Speed Automatic | AWD,54495,MA
69,699328792,Glacier White Metallic (ext) | Nougat Brown (int),15264,Certified 2016 Audi A8 L 3.0T,Automatic with Tiptronic | AWD,66095,GA
70,693753413,Phantom Black Pearl (ext) | Black (int),15651,Used 2015 Audi A8 3.0T,8-Speed Automatic | AWD,51900,MN
71,698549654,Florett Silver Metallic (ext) | Black (int),16229,Certified 2016 Audi A8 L 4.0T,8-Speed Automatic | AWD,74998,MA
72,693959930,Glacier White Metallic (ext) | Velvet Beige (int),16848,Certified 2015 Audi A8 3.0T,8-Speed Automatic | AWD,49999,IL
73,697250267,Brilliant Black (ext) | Black (int),16893,Used 2016 Audi A8 L 3.0T,8-Speed Automatic | AWD,56990,MO
74,698924047,Phantom Black Pearl (ext) | Nougat Brown (int),17126,Used 2014 Audi A8 4.0T,8-Speed Automatic | AWD,48695,MA
75,687401693,Ibis White (ext) | Velvet Beige (int),17196,Used 2016 Audi A8 L 3.0T,8-Speed Automatic | AWD,53995,AL
76,697346682,Brilliant Black (ext) | Black (int),18380,Used 2016 Audi A8 L 3.0T,8-Speed Automatic | AWD,55999,TX
77,688023989,Ibis White (ext) | Velvet Beige (int),18909,Used 2016 Audi A8 L 3.0T,8-Speed Automatic | AWD,53995,AL
78,698557863,Black (ext) | Black (int),19748,Used 2016 Audi A8 L 3.0T,8-Speed Automatic | AWD,55596,TX
79,697884211,Floret Silver Metallic (ext) | Black (int),19938,Used 2015 Audi A8 L 3.0T,8-Speed Automatic | AWD,47990,CA
80,693215496,Ice Silver Metallic (ext) | Titanium (int),20068,Used 2011 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,35500,OR
81,699017484,Brilliant Black (ext) | Black (int),20315,Used 2014 Audi A8 L 3.0T,8-Speed Automatic | AWD,44995,TX
82,690323321,Black (ext) | Black (int),20494,Used 2012 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,38966,VA
83,694207555,Phantom Black Pearl (ext) | Black (int),20566,Used 2012 Audi A8 L 6.3 quattro,8-Speed Automatic | AWD,58994,FL
84,693088497,White (ext) | Velvet Beige (int),20739,Used 2016 Audi A8 L 3.0T,8-Speed Automatic | AWD,54950,UT
85,695573043,Mythos Black Metallic (ext) | Black (int),20979,Used 2016 Audi A8 L 4.0T,8-Speed Automatic | AWD,64988,CA
86,700592450,Phantom Black Pearl (ext) | Black (int),21043,Used 2015 Audi A8 4.0T,8-Speed Automatic | AWD,56660,MA
87,691132220,Ice Silver Metallic (ext) | Black (int),21068,Used 2014 Audi A8 4.0T,8-Speed Automatic | AWD,49900,OH
88,695518514,Brilliant Black (ext) | Black (int),21211,Used 2014 Audi A8 3.0T,8-Speed Automatic | AWD,41000,CA
89,689856488,Mythos Black Metallic (ext) | Black (int),21334,Certified 2016 Audi A8 L 3.0T,8-Speed Automatic | AWD,61576,PA
90,683709812,Black (ext) | BLACK (int),22130,Used 2016 Audi A8 L 3.0T,8 speed automatic | AWD,53998,CA
91,692975603,Phantom Black Pearl (ext) | Nougat Brown (int),22581,Used 2014 Audi A8 L 4.0T,8-Speed Automatic | AWD,48635,TN
92,683491065,Quartz Gray Metallic (ext) | Black (int),23038,Used 2013 Audi A8 4.0T,8-Speed Automatic | AWD,46495,MN
93,697044109,Phantom Black Pearl (ext) | Beige (int),23169,Certified 2014 Audi A8 L 4.0T,8-Speed Automatic | AWD,52983,MD
94,696888621,Phantom Black Pearl (ext) | Black (int),24071,Used 2015 Audi A8 L 3.0T,8-Speed Automatic | AWD,44913,NV
95,697978699,Black (ext) | Black (int),24179,Certified 2014 Audi A8 L 3.0T,8-Speed Automatic | AWD,47572,TN
96,688587934,Ice Silver Metallic (ext) | Black (int),24834,Used 2014 Audi A8 L 3.0T,8-Speed Automatic | AWD,39990,IN
97,698567706,Ice Silver Metallic (ext) | Black (int),25287,Used 2014 Audi A8 L 4.0T,8-Speed Automatic | AWD,53990,NJ
98,692279592,White (ext),25817,Used 2014 Audi A8 L 3.0T,8-Speed Automatic | AWD,43990,IN
99,699437795,Glacier White Metallic (ext) | Nougat Brown (int),26014,Used 2014 Audi A8 L 4.0T,8-Speed Automatic | AWD,54995,IL
100,698054474,Moonlight Blue Metallic (ext) | Black (int),26514,Certified 2015 Audi A8 L 3.0T,8-Speed Automatic | AWD,47987,VA
101,700241247,Brilliant Black (ext) | Black (int),26523,Used 2015 Audi A8 3.0T,8-Speed Automatic | AWD,46995,NJ
102,699443291,Ibis White (ext) | Black (int),27422,Used 2014 Audi A8 3.0T,8-Speed Automatic | AWD,44891,TX
103,647326546,Night Blue Pearl (ext) | Velvet Beige (int),27613,Used 2012 Audi A8 L 6.3 quattro,8-Speed Automatic | AWD,56500,VT
104,700328756,Brilliant Black (ext) | Black (int),27718,Used 2015 Audi A8 3.0T,8-Speed Automatic | AWD,44950,AZ
105,686423342,Havana Black (ext) | Nougat Brown (int),28028,Used 2014 Audi A8 L 3.0T,8-Speed Automatic | AWD,47900,OH
106,696033884,Black (ext) | Black (int),28089,Used 2015 Audi A8 L 3.0T,8-Speed Automatic | AWD,44573,AZ
107,699271744,Ice Silver Metallic (ext) | Black (int),28133,Certified 2014 Audi A8 L 3.0T,8-Speed Automatic | AWD,45994,NJ
108,697792534,Ice Silver Metallic (ext) | Black (int),28515,Used 2013 Audi A8 3.0T quattro,8-Speed Automatic | AWD,34700,NY
109,698291457,Phantom Black Pearl (ext) | Black (int),28607,Used 2014 Audi A8 L 3.0T,8-Speed Automatic | AWD,34137,UT
110,690120171,Havanna Black Metallic (ext) | Black (int),28768,Used 2015 Audi A8 L 3.0T,8-Speed Automatic | AWD,49995,TX
111,699319945,Monsoon Gray Metallic (ext) | TITANIUM GRAY (int),28920,Used 2015 Audi A8 L 4.0T,8 - SPEED AUTOMATIC | AWD,61999,VA
112,698557907,Black (ext) | Black (int),29185,Used 2014 Audi A8 L 4.0T,8-Speed Automatic | AWD,45990,GA
113,692272022,Silver (ext),29307,Used 2014 Audi A8 L 3.0T,8-Speed Automatic | AWD,43980,MA
114,696430005,Black (ext) | Black (int),29312,Used 2015 Audi A8 L 3.0T,8-Speed Automatic | AWD,47595,NY
